commodity,contract,trade_date,candidate_score,candidate_level,sample_status,trigger_reasons,main_reference_contract
AU,AU2702,2026-05-28,12.0,none,valid,无明显触发项,AU2608
AU,AU2608,2026-05-28,3.0,none,valid,无明显触发项,AU2608
AU,AU2612,2026-05-28,3.0,none,valid,无明显触发项,AU2608
AU,AU2607,2026-05-28,3.0,none,valid,无明显触发项,AU2608
AU,AU2606,2026-05-28,0.0,none,valid,无明显触发项,AU2608
AU,AU2706,2026-05-28,0.0,none,valid,无明显触发项,AU2608
AU,AU2612,2026-05-29,37.0,low,valid,振幅异常；结构失真,AU2608
AU,AU2608,2026-05-29,13.0,none,valid,振幅异常,AU2608
AU,AU2610,2026-05-29,13.0,none,valid,振幅异常,AU2608
AU,AU2702,2026-05-29,13.0,none,valid,振幅异常,AU2608
AU,AU2704,2026-05-29,13.0,none,valid,振幅异常,AU2608
AU,AU2607,2026-05-29,13.0,none,valid,振幅异常,AU2608
AU,AU2606,2026-05-29,3.0,none,valid,无明显触发项,AU2608
AU,AU2706,2026-05-29,0.0,none,valid,无明显触发项,AU2608
AU,AU2612,2026-06-01,15.0,none,valid,无明显触发项,AU2608
AU,AU2608,2026-06-01,3.0,none,valid,无明显触发项,AU2608
AU,AU2610,2026-06-01,3.0,none,valid,无明显触发项,AU2608
AU,AU2606,2026-06-01,0.0,none,valid,目标合约流动性偏弱,AU2608
AU,AU2702,2026-06-01,0.0,none,valid,无明显触发项,AU2608
AU,AU2704,2026-06-01,0.0,none,valid,无明显触发项,AU2608
AU,AU2607,2026-06-01,0.0,none,valid,无明显触发项,AU2608
AU,AU2706,2026-06-01,0.0,none,valid,无明显触发项,AU2608
