检测器版本,参数档,验证状态,事件编号,交易日,事件时间,区间均价确认结束时间,品种,合约,事件开始序号,事件锚点开始序号,事件锚点结束序号,事件结束序号,触发原因,合理价,合理价不确定性_跳,有效参考合约数,参考合约列表,价差基线最少样本数,噪声样本数,噪声覆盖秒数,最新成交价,区间成交均价,末笔向下偏离_跳,末笔向下偏离_基点,区间均价向下偏离_跳,区间均价向下偏离_基点,一秒合并成交均价,一秒合并均价向下偏离_跳,末笔触发阈值_跳,区间均价触发阈值_跳,突发偏离_跳,事件确认深度_跳,事件确认深度_基点,确认深度来源,区间增量成交量,区间增量成交额,事件成交量,名义成交额缺口,回归标签,可见末笔恢复确认秒数,区间均价恢复确认秒数,买一恢复确认秒数,数据质量标记
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2605|23:12:03.000,20260107,23:12:03.000,,AG,AG2605,7923000,15822,15822,7923000,visible_execution_drop,19763.5,2.2239,5,"AG2604,AG2602,AG2606,AG2608,AG2603",20,430,290.0,19738.0,19742.72,25.5,12.90257292483619,20.78000000000247,10.51433197561286,,,20.0,20.0,25.5,25.5,12.90257292483619,detector_event_depth,25.0,7403520.0,25.0,7792.500000000928,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2605|23:37:05.500,20260107,23:37:05.500,,AG,AG2605,9425500,18817,18817,9425500,visible_execution_drop,19639.5,0.7413,5,"AG2604,AG2602,AG2606,AG2608,AG2603",20,447,290.0,19614.0,19638.666666666668,25.5,12.984037271824638,0.8333333333321207,0.4243149435230636,,,23.7216,20.7564,25.25,25.5,12.984037271824638,detector_event_depth,21.0,6186180.0,21.0,262.499999999618,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2605|01:18:20.500,20260107,01:18:20.500,,AG,AG2605,15500500,30705,30705,15500500,visible_execution_drop,19844.25,1.85325,2,"AG2606,AG2603",20,321,290.0,19820.0,19833.916666666668,24.25,12.2201645312874,10.33333333333212,5.2072178758744325,,,20.0,20.0,23.75,24.25,12.2201645312874,detector_event_depth,24.0,7140210.0,24.0,3719.999999999563,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2605|02:24:58.500,20260107,02:24:58.500,02:24:59.500,AG,AG2605,19498500,38610,38610,19498500,visible_execution_drop,19752.0,8.1543,5,"AG2604,AG2602,AG2606,AG2608,AG2603",20,238,290.0,19732.0,19732.0,20.0,10.12555690562981,20.0,10.12555690562981,19747.857142857145,4.142857142855064,20.0,20.0,18.75,20.0,10.12555690562981,detector_event_depth,1.0,295980.0,1.0,300.0,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2606|21:26:16.500,20260107,21:26:16.500,,AG,AG2606,1576500,3152,3152,1576500,visible_execution_drop,19293.5,1.4826,5,"AG2604,AG2602,AG2605,AG2608,AG2603",20,491,290.0,19266.0,19284.108108108107,27.5,14.253505066473164,9.391891891893463,4.867904678722609,,,23.7216,20.0,27.5,27.5,14.253505066473164,detector_event_depth,37.0,10702680.0,37.0,5212.500000000873,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2606|13:47:19.000,20260107,13:47:19.000,,AG,AG2606,60439000,57386,57386,60439000,visible_execution_drop,19113.5,0.7413,5,"AG2604,AG2602,AG2605,AG2608,AG2603",20,567,290.0,19056.0,19086.808510638297,57.5,30.08344887121668,26.691489361703137,13.96473140016383,,,31.151999999999997,29.12287999998274,54.75,57.5,30.08344887121668,detector_event_depth,141.0,40368600.0,141.0,56452.500000002125,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2607|14:36:06.500,20260107,14:36:06.500,,AG,AG2607,63366500,59226,59226,63366500,visible_execution_drop,19126.0,6.6716999999999995,5,"AG2604,AG2602,AG2606,AG2605,AG2608",20,144,290.0,19094.0,19106.0,32.0,16.73115131234968,20.0,10.45696957021855,,,23.7216,23.7216,32.0,32.0,16.73115131234968,detector_event_depth,10.0,2865900.0,10.0,3000.0,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2608|13:47:34.000,20260107,13:47:34.000,13:47:35.000,AG,AG2608,60454000,56104,56104,60454000,interval_execution_drop,19091.0,1.4826,5,"AG2604,AG2602,AG2606,AG2605,AG2603",20,499,290.0,19075.0,19033.321428571428,16.0,8.380912471845372,57.67857142857247,30.212441165246695,19043.365942028984,47.634057971015864,23.2216,24.043333333360884,57.67857142857247,47.634057971015864,24.95105440836827,detector_event_depth,224.0,63951960.0,224.0,193800.0000000035,trade_recovered_3s,,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2608|13:48:27.500,20260107,13:48:27.500,13:48:28.500,AG,AG2608,60507500,56211,56211,60507500,interval_execution_drop,19046.5,5.1891,5,"AG2604,AG2602,AG2606,AG2605,AG2603",20,488,290.0,19022.0,19008.19417475728,24.5,12.863255716273333,38.30582524271813,20.11173981714127,19015.4,31.099999999998545,26.6868,23.7216,37.05582524271813,31.099999999998545,16.328459296982935,detector_event_depth,103.0,29367660.0,103.0,59182.499999999505,trade_recovered_3s,,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2608|14:33:03.500,20260107,14:33:03.500,,AG,AG2608,63183500,61466,61466,63183500,visible_execution_drop,19173.5,2.2239,5,"AG2604,AG2602,AG2606,AG2605,AG2603",20,318,290.0,19150.0,19157.75,23.5,12.256499856572876,15.75,8.214462669830755,,,20.0,20.0,22.25,23.5,12.256499856572876,detector_event_depth,12.0,3448395.0,12.0,2835.0,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2608|14:34:45.000,20260107,14:34:45.000,,AG,AG2608,63284500,61668,61668,63285000,visible_execution_drop,19174.25,1.85325,4,"AG2604,AG2602,AG2605,AG2603",20,410,290.0,19153.0,19153.0,21.25,11.082571678162118,21.25,11.082571678162118,,,20.0,20.0,19.0,21.25,11.082571678162118,detector_event_depth,1.0,287295.0,15.0,318.75,trade_recovered_3s,1.0,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2611|11:05:19.000,20260107,11:05:19.000,,AG,AG2611,50719000,48250,48250,50719000,visible_execution_drop,19749.75,2.59455,4,"AG2604,AG2602,AG2605,AG2608",20,100,290.0,19706.0,19729.166666666668,43.75,22.15217914150812,20.58333333333212,10.422072853242256,,,35.669399999999996,35.669399999999996,36.0,43.75,22.15217914150812,detector_event_depth,6.0,1775625.0,6.0,1852.4999999998909,trade_recovered_3s,1.0,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2611|13:48:01.500,20260107,13:48:01.500,,AG,AG2611,60481500,53196,53196,60481500,visible_execution_drop,19052.5,0.7413,5,"AG2604,AG2602,AG2606,AG2605,AG2608",20,184,290.0,19011.0,19012.2,41.5,21.781918383414247,40.29999999999927,21.152079779556107,,,39.9052,39.9052,41.5,41.5,21.781918383414247,detector_event_depth,5.0,1425915.0,5.0,3022.4999999999454,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2611|14:01:20.000,20260107,14:01:20.000,,AG,AG2611,61280000,54738,54738,61280000,visible_execution_drop,19333.5,4.4478,5,"AG2604,AG2602,AG2606,AG2605,AG2608",20,107,290.0,19290.0,19301.333333333332,43.5,22.49980603615486,32.16666666666788,16.637787605279893,,,42.0128,42.5128,43.5,43.5,22.49980603615486,detector_event_depth,6.0,1737120.0,6.0,2895.000000000109,trade_recovered_3s,3.0,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2612|21:26:14.500,20260107,21:26:14.500,,AG,AG2612,1574500,3087,3087,1574500,visible_execution_drop,19300.75,1.11195,4,"AG2604,AG2602,AG2606,AG2605",20,131,290.0,19257.0,19279.235294117647,43.75,22.667512920482363,21.514705882353155,11.147082824425556,,,37.0824,39.7976,43.75,43.75,22.667512920482363,detector_event_depth,17.0,4916205.0,17.0,5486.250000000055,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2612|10:02:10.500,20260107,10:02:10.500,,AG,AG2612,46930500,41170,41170,46930500,visible_execution_drop,19450.0,2.2239,5,"AG2604,AG2602,AG2606,AG2605,AG2608",20,128,290.0,19419.0,19452.4,31.0,15.938303341902314,-2.400000000001455,-1.2339331619544758,,,28.7944,28.6694,29.75,31.0,15.938303341902314,detector_event_depth,10.0,2917860.0,10.0,0.0,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,IC2603|09:58:56.600,20260107,09:58:56.600,,IC,IC2603,46736600,3450,3450,46736600,visible_execution_drop,7819.9,4.447799999995954,3,"IC2601,IC2606,IC2602",20,482,290.0,7812.4,7815.736363636363,37.5,9.590915484852747,20.81818181818107,5.324411263105942,,,36.94000000002651,35.08239999997036,33.37499999999636,37.5,9.590915484852747,detector_event_depth,22.0,34389240.0,22.0,18319.999999999345,trade_recovered_3s,1.0,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,LC2607|09:29:22.886,20260107,09:29:22.886,,LC,LC2607,44962886,3356,3356,44962886,visible_execution_drop,141555.0,2.2238999999999995,4,"LC2605,LC2609,LC2602,LC2606",20,365,289.5,140800.0,141083.54285714286,37.75,53.33615909010632,23.57285714285681,33.305580365026756,,,23.2216,22.58682352941397,37.125,37.75,53.33615909010632,detector_event_depth,175.0,24689620.0,175.0,82504.99999999884,trade_recovered_3s,0.486,,0.486,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,LC2609|14:19:37.202,20260107,14:19:37.202,,LC,LC2609,62377202,14813,14813,62377202,visible_execution_drop,144485.0,1.4826,4,"LC2605,LC2607,LC2602,LC2603",20,263,289.26,143980.0,144222.66666666666,25.25,34.951725092570165,13.116666666667152,18.15644069165263,,,20.0,20.0,21.75,25.25,34.951725092570165,detector_event_depth,30.0,4326680.0,30.0,7870.000000000291,trade_recovered_3s,0.724,,0.724,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2602|21:35:05.000,20260107,21:35:05.000,21:35:06.000,NI,NI2602,2105000,4210,4210,2105000,"visible_execution_drop,interval_execution_drop",142520.0,5.9304,4,"NI2603,NI2605,NI2604,NI2609",20,581,290.0,142260.0,142318.97025171624,26.0,18.243053606511367,20.10297482837632,14.105371055554532,142296.27534685165,22.372465314835427,20.0,20.0,22.75,26.0,18.243053606511367,detector_event_depth,437.0,62193390.0,437.0,87850.00000000451,trade_recovered_3s,0.5,1.5,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2605|23:00:17.500,20260107,23:00:17.500,,NI,NI2605,7217500,14056,14056,7217500,visible_execution_drop,146270.0,0.7413,5,"NI2602,NI2603,NI2604,NI2609,NI2606",20,319,290.0,146000.0,146127.7142857143,27.0,18.45901415191085,14.228571428571012,9.7276074578321,,,23.7216,20.0,27.0,27.0,18.45901415191085,detector_event_depth,35.0,5114470.0,35.0,4979.9999999998545,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2602|21:06:29.000,20260107,21:06:29.000,,SN,SN2602,389000,778,778,389000,visible_execution_drop,351520.0,5.1891,5,"SN2603,SN2604,SN2605,SN2606,SN2608",20,470,290.0,351000.0,351196.3963963964,52.0,14.792899408284024,32.360360360360936,9.205837608204636,,,47.0128,38.17066999999013,47.40625,52.0,14.792899408284024,detector_event_depth,111.0,38982800.0,111.0,35920.00000000064,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2602|22:26:06.000,20260107,22:26:06.000,,SN,SN2602,5166000,10332,10332,5166000,visible_execution_drop,351983.75,5.1891,4,"SN2603,SN2605,SN2606,SN2608",20,488,290.0,351630.0,351822.79069767444,35.375,10.050179873360632,16.095930232555837,4.572918560176666,,,28.651999999999997,22.434542857153527,31.125,35.375,10.050179873360632,detector_event_depth,43.0,15128380.0,43.0,6921.2499999990105,trade_recovered_3s,1.0,,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2602|00:04:37.000,20260107,00:04:37.000,,SN,SN2602,11077000,22154,22154,11077000,visible_execution_drop,355992.5,8.895599999999998,4,"SN2603,SN2604,SN2605,SN2606",20,469,290.0,355690.0,355860.0,30.25,8.497370028862967,13.25,3.7219885250391513,,,29.651999999999997,27.67519999997699,23.92857142857101,30.25,8.497370028862967,detector_event_depth,18.0,6405480.0,18.0,2385.0,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2602|00:42:19.000,20260107,00:42:19.000,,SN,SN2602,13339000,26678,26678,13339000,visible_execution_drop,357970.0,8.895599999999998,3,"SN2604,SN2605,SN2606",20,426,290.0,357680.0,357791.3333333333,29.0,8.101237533871553,17.866666666668607,4.991107262247844,,,28.651999999999997,26.67519999997699,22.0,29.0,8.101237533871553,detector_event_depth,15.0,5366870.0,15.0,2680.000000000291,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2602|14:30:17.500,20260107,14:30:17.500,,SN,SN2602,63017500,52239,52239,63017500,visible_execution_drop,361605.0,3.33585,4,"SN2603,SN2604,SN2605,SN2606",20,494,290.0,361280.0,361464.0,32.5,8.987707581477027,14.1,3.899282366117725,,,30.151999999999997,29.55896,29.875,32.5,8.987707581477027,detector_event_depth,20.0,7229280.0,20.0,2820.0,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2602|14:31:53.000,20260107,14:31:53.000,14:31:54.000,SN,SN2602,63113000,52430,52430,63113000,interval_execution_drop,360510.0,8.1543,4,"SN2603,SN2604,SN2605,SN2606",20,521,290.0,360590.0,360111.8918918919,-8.0,-2.219078527641397,39.81081081081065,11.04291442978299,360173.5,33.65,36.5824,32.29546666669162,33.71821821821795,33.65,9.333999056891626,detector_event_depth,111.0,39972420.0,111.0,44189.999999999825,trade_recovered_3s,,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2602|01:48:33.500,20260108,01:48:33.500,,AG,AG2602,17313500,33917,33917,17313500,visible_execution_drop,19102.25,2.9652,4,"AG2604,AG2606,AG2605,AG2608",20,210,290.0,19060.0,19093.857142857145,42.25,22.117813346595295,8.392857142855064,4.393648466989524,,,29.151999999999997,29.151999999999997,36.723214285713766,42.25,22.117813346595295,detector_event_depth,49.0,14033985.0,49.0,6168.749999998472,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2602|02:12:51.500,20260108,02:12:51.500,,AG,AG2602,18771500,36740,36740,18771500,visible_execution_drop,19005.0,2.2239,5,"AG2604,AG2606,AG2605,AG2608,AG2603",20,177,290.0,18981.0,18994.666666666668,24.0,12.628255722178372,10.33333333333212,5.437165658159495,,,23.7216,23.7216,24.0,24.0,12.628255722178372,detector_event_depth,36.0,10257120.0,36.0,5579.999999999345,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2602|02:24:11.500,20260108,02:24:11.500,,AG,AG2602,19451500,38051,38051,19451500,visible_execution_drop,19019.25,2.9652,4,"AG2604,AG2606,AG2608,AG2603",20,242,290.0,18990.0,19005.5,29.25,15.379155329468828,13.75,7.229517462570816,,,23.7042,25.38447999999712,29.25,29.25,15.379155329468828,detector_event_depth,20.0,5701650.0,20.0,4125.0,trade_recovered_3s,2.0,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2602|11:05:49.500,20260108,11:05:49.500,11:05:50.500,AG,AG2602,50749500,51744,51744,50751000,"visible_execution_drop,interval_execution_drop",18967.5,2.2239,5,"AG2604,AG2606,AG2605,AG2608,AG2603",20,330,290.0,18920.0,18932.772727272724,47.5,25.042836430736784,34.727272727275704,18.30882969673162,18940.83838383838,26.66161616161844,31.5096,29.651999999999997,34.5,47.5,25.042836430736784,detector_event_depth,66.0,18743445.0,162.0,34380.00000000295,trade_recovered_3s,0.5,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2602|11:06:02.500,20260108,11:06:02.500,,AG,AG2602,50762500,51770,51770,50762500,visible_execution_drop,18934.0,3.7065,5,"AG2604,AG2606,AG2605,AG2608,AG2603",20,345,290.0,18900.0,18916.647619047617,34.0,17.957114186120208,17.3523809523831,9.164667240088257,,,30.151999999999997,30.151999999999997,23.66666666666606,34.0,17.957114186120208,detector_event_depth,105.0,29793720.0,105.0,27330.000000003383,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2602|11:12:29.500,20260108,11:12:29.500,,AG,AG2602,51149500,52535,52535,51149500,visible_execution_drop,19065.5,1.4826,5,"AG2604,AG2606,AG2605,AG2608,AG2603",20,404,290.0,19031.0,19044.606557377047,34.5,18.09551283732396,20.893442622953444,10.95876983187089,,,29.151999999999997,29.151999999999997,22.5,34.5,18.09551283732396,detector_event_depth,61.0,17425815.0,61.0,19117.5000000024,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2602|11:16:32.500,20260108,11:16:32.500,,AG,AG2602,51392500,53016,53016,51392500,visible_execution_drop,18961.75,1.85325,4,"AG2604,AG2605,AG2608,AG2603",20,393,290.0,18930.0,18939.590163934427,31.75,16.744235104882197,22.159836065573472,11.686598581657003,,,29.651999999999997,29.651999999999997,31.75,31.75,16.744235104882197,detector_event_depth,61.0,17329725.0,61.0,20276.249999999727,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2602|11:16:59.000,20260108,11:16:59.000,,AG,AG2602,51419000,53069,53069,51419000,visible_execution_drop,18970.0,2.2239,5,"AG2604,AG2606,AG2605,AG2608,AG2603",20,388,290.0,18938.0,18951.416666666668,32.0,16.86874011597259,18.58333333333212,9.796169390264692,,,29.651999999999997,28.2944,29.0,32.0,16.86874011597259,detector_event_depth,60.0,17056275.0,60.0,16724.99999999891,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2602|13:35:31.000,20260108,13:35:31.000,,AG,AG2602,59731000,55266,55266,59731000,visible_execution_drop,18465.0,5.1891,5,"AG2604,AG2606,AG2605,AG2608,AG2603",20,493,290.0,18415.0,18438.546296296296,50.0,27.078256160303276,26.453703703704377,14.326403305553413,,,41.0128,37.21813333333812,34.75,50.0,27.078256160303276,detector_event_depth,108.0,29870445.0,108.0,42855.00000000109,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2603|11:20:36.000,20260108,11:20:36.000,,AG,AG2603,51636000,52847,52847,51636000,visible_execution_drop,19019.0,3.7065,5,"AG2604,AG2606,AG2602,AG2605,AG2608",20,101,289.5,18993.0,19005.666666666668,26.0,13.67053998632946,13.33333333333212,7.010533326322163,,,23.7216,23.7216,26.0,26.0,13.67053998632946,detector_event_depth,6.0,1710510.0,6.0,1199.9999999998909,quote_only_recovered_3s,6.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2603|13:46:15.000,20260108,13:46:15.000,,AG,AG2603,60375000,55699,55699,60375000,visible_execution_drop,18447.25,1.11195,5,"AG2604,AG2606,AG2602,AG2605,AG2608",20,291,290.0,18401.0,18409.966666666667,46.25,25.071487620105977,37.28333333333285,20.2107811914149,,,35.5824,37.3925333333465,40.25,46.25,25.071487620105977,detector_event_depth,30.0,8284485.0,30.0,16777.49999999978,quote_only_recovered_3s,5.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2604|21:06:04.500,20260108,21:06:04.500,,AG,AG2604,364500,729,729,364500,visible_execution_drop,19002.0,0.7413,3,"AG2606,AG2602,AG2603",20,569,290.0,18974.0,18995.3531598513,28.0,14.735291021997686,6.646840148699994,3.497968713135456,,,20.0,20.0,24.806297709923456,28.0,14.735291021997686,detector_event_depth,538.0,153292500.0,538.0,53640.00000000895,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2605|21:37:09.500,20260108,21:37:09.500,,AG,AG2605,2229500,4458,4458,2229500,visible_execution_drop,18845.5,4.4478,4,"AG2606,AG2602,AG2608,AG2603",20,488,290.0,18824.0,18840.190476190477,21.5,11.408559072457615,5.309523809522943,2.817396094305242,,,20.0,20.0,21.25,21.5,11.408559072457615,detector_event_depth,21.0,5934660.0,21.0,1672.4999999997272,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2605|11:25:58.000,20260108,11:25:58.000,,AG,AG2605,51958000,54839,54839,51958000,visible_execution_drop,19020.5,3.7065,3,"AG2606,AG2602,AG2603",20,322,290.0,18999.0,19010.615384615383,21.5,11.303593491233142,9.884615384617064,5.19682205232095,,,20.0,20.0,21.5,21.5,11.303593491233142,detector_event_depth,13.0,3707070.0,13.0,1927.5000000003272,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2606|21:06:22.500,20260108,21:06:22.500,,AG,AG2606,382500,765,765,382500,visible_execution_drop,18889.0,2.9652,4,"AG2602,AG2605,AG2608,AG2603",20,539,290.0,18862.0,18878.842105263157,27.0,14.294033564508444,10.157894736843446,5.377677344932736,,,23.7216,21.565090909071294,24.875,27.0,14.294033564508444,detector_event_depth,57.0,16141410.0,57.0,8685.000000001146,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2606|01:48:32.500,20260108,01:48:32.500,,AG,AG2606,17312500,34286,34286,17312500,visible_execution_drop,19076.0,0.7413,3,"AG2602,AG2605,AG2608",20,200,290.0,19050.0,19066.391304347828,26.0,13.629691759278677,9.608695652172171,5.0370599979933806,,,20.0,24.2216,24.5,26.0,13.629691759278677,detector_event_depth,23.0,6577905.0,23.0,3314.9999999993997,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2607|10:49:44.000,20260108,10:49:44.000,,AG,AG2607,49784000,45795,45795,49784000,visible_execution_drop,18937.0,3.7065,5,"AG2604,AG2606,AG2602,AG2605,AG2608",20,142,290.0,18900.0,18921.8,37.0,19.538469662565348,15.200000000000728,8.026614564081283,,,32.8672,32.8672,34.5,37.0,19.538469662565348,detector_event_depth,5.0,1419135.0,5.0,1140.0000000000546,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2607|13:58:41.500,20260108,13:58:41.500,,AG,AG2607,61121500,53735,53735,61121500,visible_execution_drop,18480.0,4.4478,5,"AG2604,AG2606,AG2602,AG2605,AG2608",20,117,290.0,18436.0,18449.666666666668,44.0,23.80952380952381,30.33333333333212,16.414141414140758,,,43.5128,39.55920000001438,44.0,44.0,23.80952380952381,detector_event_depth,6.0,1660470.0,6.0,2729.999999999891,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2608|00:24:46.500,20260108,00:24:46.500,,AG,AG2608,12286500,23861,23861,12287000,visible_execution_drop,18963.25,0.37065,4,"AG2604,AG2602,AG2605,AG2603",20,264,290.0,18931.0,18943.5,32.25,17.006578513704138,19.75,10.414881415369202,,,24.2216,20.601333333346503,30.75,32.25,17.006578513704138,detector_event_depth,8.0,2273220.0,9.0,2370.0,trade_recovered_3s,1.0,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2608|02:06:09.500,20260108,02:06:09.500,,AG,AG2608,18369500,35523,35523,18369500,visible_execution_drop,19013.5,0.7413,5,"AG2604,AG2606,AG2602,AG2605,AG2603",20,161,290.0,18985.0,19010.6,28.5,14.989349672601046,2.900000000001455,1.5252320719496435,,,28.151999999999997,28.151999999999997,28.25,28.5,14.989349672601046,detector_event_depth,5.0,1425795.0,5.0,217.5000000001091,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2609|21:05:55.000,20260108,21:05:55.000,,AG,AG2609,355000,698,698,355000,visible_execution_drop,19033.0,5.1891,5,"AG2604,AG2606,AG2602,AG2605,AG2608",20,168,290.0,19005.0,19011.727272727276,28.0,14.71129091577786,21.272727272724296,11.176759981466027,,,27.651999999999997,27.651999999999997,28.0,28.0,14.71129091577786,detector_event_depth,11.0,3136935.0,11.0,3509.999999999509,trade_recovered_3s,3.0,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2609|21:06:31.500,20260108,21:06:31.500,,AG,AG2609,391500,771,771,391500,visible_execution_drop,18864.25,2.2239,4,"AG2604,AG2606,AG2605,AG2608",20,214,290.0,18836.0,18849.25,28.25,14.975416462356042,15.0,7.951548564082855,,,27.151999999999997,27.151999999999997,28.25,28.25,14.975416462356042,detector_event_depth,4.0,1130955.0,4.0,900.0,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2609|10:37:28.000,20260108,10:37:28.000,,AG,AG2609,49048000,43823,43823,49048000,visible_execution_drop,19036.5,1.4826,5,"AG2604,AG2606,AG2602,AG2605,AG2608",20,136,290.0,19002.0,19021.714285714283,34.5,18.123079347569146,14.785714285717404,7.7670340061027,,,29.651999999999997,23.7216,34.5,34.5,18.123079347569146,detector_event_depth,7.0,1997280.0,7.0,1552.5000000003274,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2610|22:37:38.500,20260108,22:37:38.500,,AG,AG2610,5858500,11280,11280,5858500,visible_execution_drop,18750.0,2.2239,5,"AG2604,AG2606,AG2602,AG2605,AG2608",20,125,290.0,18730.0,18739.25,20.0,10.666666666666668,10.75,5.733333333333333,,,20.0,25.2216,20.0,20.0,10.666666666666668,detector_event_depth,4.0,1124355.0,4.0,645.0,trade_recovered_3s,1.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2610|23:24:03.000,20260108,23:24:03.000,,AG,AG2610,8643000,16462,16462,8643000,visible_execution_drop,18783.0,2.9652,5,"AG2604,AG2606,AG2602,AG2605,AG2608",20,123,290.0,18757.0,18779.125,26.0,13.842304211254858,3.875,2.063035723792791,,,24.2216,24.2216,24.0,26.0,13.842304211254858,detector_event_depth,8.0,2253495.0,8.0,465.0,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2610|14:20:40.500,20260108,14:20:40.500,14:20:41.500,AG,AG2610,62440500,56844,56844,62440500,visible_execution_drop,18365.5,2.2239,5,"AG2604,AG2606,AG2602,AG2605,AG2608",20,158,290.0,18342.0,18342.6,23.5,12.79573112629659,22.900000000001455,12.46903160817917,18358.3,7.200000000000728,22.2216,22.2216,15.25,23.5,12.79573112629659,detector_event_depth,5.0,1375695.0,5.0,1717.5000000001091,trade_recovered_3s,0.5,,0.5,
